"","player_api_id","player_fifa_api_id","id","player_name","birthday","height","weight","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"4853",66633,194163,5489,"Jukka Raitala","1988-09-15 00:00:00",-0.2615627,-0.00699972,"2015-05-22",-0.6274687,-0.9386153,"left","medium","medium",0.3209791,-1.485593,0.3950155,0.231279,-1.280903,-0.2382105,0.1616984,-1.060351,-0.09086328,-0.3734771,-0.1093698,0.06614534,0.06775273,-0.6200754,0.07598612,-0.2568337,1.339295,0.2789263,0.1866744,-1.037572,0.7844924,0.6872179,0.003482374,-0.7572868,-0.4065742,0.7876528,0.6957497,64.2,-0.4667578,-0.4174768,-0.4184888,-0.2925711,-0.1212855
"4858",66890,188427,9650,"Senad Lulic","1986-01-18 00:00:00",0.1797726,0.2915615,"2015-04-24",1.465113,0.9979556,"right","high","high",1.785235,0.9150489,0.6620137,1.110755,0.9592694,1.19849,1.347851,0.7056287,1.404828,0.9824213,1.197104,1.348734,0.6480052,1.480129,0.7336077,1.404423,0.3633275,1.732074,0.8569463,1.47982,1.088204,1.202151,1.259239,0.9112648,0.06375049,0.7876528,1.26294,75,-0.6398362,-0.2328402,-0.1002096,-0.3528531,-0.6275051
"4866",66933,144589,7740,"Muhamed Demiri","1985-11-20 00:00:00",-0.2615627,-0.2309206,"2015-05-08",-1.647602,-2.329673,"left","medium","medium",-0.4674667,-0.3995882,-0.2724799,0.4511481,0.2932723,0.1312267,-1.202377,1.071004,0.04935782,-0.1700923,-0.1819517,-0.3110866,-0.5850313,-0.6200754,0.1855897,0.6376891,-0.7900883,-1.243419,-0.1484615,0.4845722,0.2681835,-0.03368823,0.2353144,0.01281393,-1.548791,-0.03872915,0.2953801,55,-0.2936795,-0.4174768,-0.2911771,-0.533699,-0.008792317
"4867",66934,190004,6713,"Marco Mathys","1987-07-05 00:00:00",0.621108,0.1422809,"2015-05-08",-0.7216349,-1.200461,"right","medium","high",-0.09201633,0.6292582,0.328266,0.6710172,-0.118435,-0.05349193,0.6954672,0.5229411,0.2596895,-0.0345025,0.2535397,-0.386533,-0.2949051,-0.5734042,-0.3624283,0.1009754,-0.7900883,-0.03938231,-0.7349494,0.5079898,0.1770701,0.3267648,0.4323716,0.6802346,0.3996967,0.4571,0.2453339,47,-0.5821434,-0.2943857,0.02710208,-0.2322892,-0.1775322
"4869",66940,183249,8826,"Raul Marcelo Bobadilla","1987-06-18 00:00:00",-0.2615627,1.933648,"2015-04-24",1.040057,0.8002072,"right","high","medium",0.7292813,1.600946,1.129261,0.4969541,1.481472,1.07791,0.9104574,0.2108498,-0.3713055,0.9824213,0.2626124,0.1132993,0.1040185,0.3133486,1.281626,1.276634,1.25057,0.400022,1.694786,0.8358362,1.088204,-1.269527,1.024992,0.5181925,0.9372106,-1.433249,-0.6492419,23,-0.1782939,-0.1712946,-0.2275213,-0.473417,-0.2900254
"4871",66995,170653,6710,"Marco Mangold","1987-04-07 00:00:00",0.621108,0.9633241,"2014-10-02",-2.981623,-3.47525,"right","medium","medium",-1.468668,-1.028328,-0.3392295,-0.7947769,-1.038722,-1.100231,-1.261685,-1.182143,-1.0023,-0.5090669,-0.9803527,-0.8392113,-1.092752,-2.253567,-0.6547045,-1.91809,-0.9675369,-0.4822465,-0.5673814,-1.564468,0.05558566,-0.3941413,-0.5181397,-0.8214619,-0.6081419,-0.09037802,-0.004897133,55,-0.1782939,-0.3559313,-0.1638655,-0.1720072,-0.2900254
"4872",67003,138418,10108,"Sven Luescher","1984-03-05 00:00:00",-0.2615627,-0.2309206,"2015-05-22",-0.6274687,-1.265923,"right","high","medium",0.220859,0.5149419,-0.4727286,0.6710172,-0.06999886,0.1927995,0.5768519,0.583837,0.4700211,0.3044721,-0.1093698,-0.009301044,0.5029421,-0.8534314,-0.3624283,-0.1929392,0.5407761,0.5557164,0.5218104,0.07476406,-0.0658988,0.172285,0.6410204,0.7187396,0.06375049,0.5810573,0.3454263,61,-0.5821434,-0.04820352,-0.5458005,-0.533699,-0.06503893
"4874",67228,188257,1389,"Brian Easton","1988-03-05 00:00:00",1.062443,-0.00699972,"2015-03-06",-0.6274687,-1.020442,"left","medium","medium",0.5337342,-1.371276,0.5952642,-0.06187987,-0.9176316,-0.1766377,-0.9058391,-1.121247,-0.6517477,-0.1022974,-0.6174432,0.1415917,-0.3674366,-0.2700414,-0.07015201,-2.301457,-0.4351911,1.109297,1.024514,-1.623012,0.4807813,0.172285,-0.4601817,-0.2438863,-1.884738,0.8909506,0.7457959,60,-0.2359867,-0.4174768,-0.2911771,-0.1117253,-0.346272
"4875",67298,170661,2197,"Daniele Russo","1985-11-03 00:00:00",1.945114,1.261885,"2015-04-17",-2.039961,-2.738808,"right","medium","medium",-1.218367,-0.7996951,-0.005481746,-1.014646,-0.8570864,-0.977085,-0.9651467,-0.8776637,-0.6237035,-0.9836313,-1.561008,-1.367336,-2.369308,-2.743615,-0.2162901,-0.6274217,-0.3464668,-0.8282341,0.2704584,-0.9790282,0.2985546,-0.08518153,-1.213636,-1.591563,-1.347224,0.5294085,-0.004897133,50.2,-0.2359867,-0.4174768,-0.4184888,-0.2925711,-0.4025186
"4877",67302,177709,7393,"Michael Perrier","1989-03-01 00:00:00",-1.585569,-1.499806,"2015-03-06",-1.56913,-1.265923,"left","medium","medium",-0.1545914,-0.3995882,-0.07223129,-0.3550387,0.05109153,0.2543724,0.1616984,0.3402535,0.1895789,-0.1700923,-0.1819517,0.06614534,0.5029421,-1.670177,0.002917057,-0.5124117,-1.411158,0.8325065,-0.6511654,0.07476406,0.9059769,-0.1366748,0.6410204,0.07698899,-0.339385,-0.03872915,-0.2050819,44.66667,-0.2359867,-0.2943857,-0.2911771,-0.3528531,-0.4025186
"4878",67304,170660,3603,"Fulvio Sulmoni","1986-01-04 00:00:00",-0.2615627,-0.828043,"2015-03-27",-1.883018,-2.575154,"right","medium","high",-0.4674667,-0.6282207,-0.405979,-0.7947769,-1.038722,-0.9155121,-1.854761,0.03577422,-0.3011949,-0.7802466,-1.561008,-1.191294,-1.382878,-1.086787,-0.2162901,-0.9596731,0.806949,-1.220353,0.6893784,-0.6277641,-1.037774,0.2752715,-0.6920137,-0.8856369,-0.6753312,0.322813,0.3787904,52,-0.5821434,-0.2943857,-0.2911771,-0.4131351,-0.4025186
"4879",67306,179565,6818,"Mario Gavranovic","1989-11-24 00:00:00",-1.144233,-0.3802012,"2015-05-01",0.4188222,0.6433722,"right","high","medium",-0.780342,1.067471,0.4617651,0.6343723,0.8987242,0.9624604,-0.8168776,-0.299153,-0.2310844,0.5530535,0.9430678,0.8960556,1.155726,1.013417,0.7336077,0.4566547,1.457594,0.03673497,0.1028905,0.2503961,-0.3696099,-0.342648,1.626306,0.9219606,0.8028322,-0.8134623,-0.6554977,23,-0.1206012,-0.2328402,-0.5458005,-0.1117253,-0.1775322
"4880",67311,170785,4046,"Guillaume Faivre","1987-02-20 00:00:00",1.062443,1.112605,"2015-03-13",-1.124457,-1.702333,"right","medium","medium",-1.844118,-1.371276,-2.141467,-2.113992,-1.401993,-2.085397,-1.617531,-1.425727,-2.19418,-2.47512,-2.577155,-1.731993,-2.14446,-1.903533,-1.75074,-2.301457,-2.564574,-2.373645,-1.321437,-1.623012,-2.252619,-1.321021,-1.6773,-1.912438,-1.884738,-1.175004,-1.306098,25,3.148656,2.3213,2.827959,2.480399,2.944155
"4882",67332,150650,7130,"Matias Vitkieviez","1985-05-16 00:00:00",-0.7028981,-0.3802012,"2015-05-29",-0.470525,-1.102269,"right","medium","medium",0.4711592,0.5721001,0.0612678,0.1579892,0.3538175,0.5006639,0.4582366,0.8883163,0.04935782,0.372267,0.9793588,0.98228,1.083195,-1.086787,0.5874696,0.7107113,-0.4351911,0.4173213,-0.8187334,0.2503961,0.2985546,-1.115047,0.6989784,-0.1155362,0.3325075,-1.175004,-0.9557749,22,-0.3513723,-0.2943857,0.02710208,0.008838659,-0.346272
"4883",67333,188230,3741,"Geoffrey Treand","1986-01-16 00:00:00",-0.7028981,-0.3802012,"2015-05-29",-1.039446,-1.695514,"right","medium","medium",-0.09201633,-0.4638911,-0.2724799,0.3778584,-0.4938152,0.1312267,-0.6389547,0.7360767,-0.441416,-0.2378872,-0.03678792,-0.1224706,0.357879,-0.2846262,0.03031796,-0.4245568,0.3633275,-0.2054564,-0.7454224,-0.2765,-0.2481255,-0.8318343,1.104684,0.5262144,0.3325075,-0.8134623,-0.4052667,30,-0.5821434,-0.1097491,-0.03655377,-0.0514433,-0.5150118
"4884",67334,188232,36,"Abdoul Karim Yoda","1988-10-25 00:00:00",0.1797726,-0.5294818,"2015-01-09",-0.4966823,-0.4476536,"left","medium","medium",0.6171677,0.1529404,-0.5394781,0.3289986,-0.1910892,0.3980424,0.1023908,0.2184618,-0.03243782,0.3948653,0.8583889,0.845758,0.7205368,-1.242358,-0.1432211,-0.4485172,0.1858789,0.8325065,0.6893784,-0.5692201,0.1770701,-0.3941413,0.2546337,-0.1369279,-0.070628,0.2195152,0.1952877,42,-0.2359867,-0.04820352,-0.1002096,-0.2925711,-0.5712585
"4887",67349,158228,2944,"Elsad Zverotic","1986-10-31 00:00:00",-0.7028981,0.2915615,"2015-04-10",-0.7844123,-1.375026,"right","low","high",-0.2171664,-1.028328,-0.6729772,-0.4283284,0.3538175,0.06965381,0.2210061,0.2793577,-0.3713055,-0.1700923,-0.03678792,0.4811005,-0.01686743,-0.9701094,0.5874696,1.212739,0.2746032,1.662877,0.2704584,1.245644,0.6022657,0.532738,0.4671464,0.3978643,-0.5409527,0.563841,0.6457035,67,-0.5821434,0.01334203,0.02710208,-0.1117253,-0.4025186
"4889",67357,223464,1760,"Christian Leite","1985-11-09 00:00:00",0.1797726,1.411166,"2015-03-06",-1.412187,-2.084192,"right","medium","medium",-1.844118,-1.371276,-2.141467,-2.62702,-1.704719,-2.085397,-1.617531,-1.730206,-2.474622,-2.746299,-1.343262,-1.895461,-2.253257,-1.670177,-0.8008426,-2.493141,-1.085836,-2.558172,0.4380264,-1.623012,-2.131135,-1.321021,-1.6773,-1.912438,-2.019116,-1.175004,-1.306098,25,2.821731,2.598255,2.700648,2.299553,2.803538
"4890",67360,221640,6259,"Luca Radice","1987-04-09 00:00:00",-0.2615627,-1.051964,"2015-01-30",-1.56913,-2.193295,"left","high","medium",0.220859,-0.2281138,-0.9399754,1.110755,0.7776338,-0.4229292,-0.1941474,-0.2078092,1.101016,-0.3056822,-0.2545336,-0.1601938,-0.149842,-1.436821,0.5874696,-0.1929392,-1.144986,-1.520209,-1.740357,-0.6277641,-1.037774,-1.063554,-0.6920137,-0.5005866,-0.6081419,-0.3486224,-0.5053591,46,-0.2359867,-0.2943857,-0.2911771,-0.3528531,-0.008792317
"4891",67363,223972,8325,"Pascal Thrier","1984-11-04 00:00:00",-0.2615627,-0.2309206,"2015-05-29",-2.353849,-3.066116,"right","medium","medium",-1.218367,-1.371276,-0.8732259,-1.662038,-1.583629,-1.674911,-1.498915,-1.608414,-1.0023,-2.090948,-0.5206673,-0.09732183,-1.431233,-1.786855,-0.07015201,-1.790301,0.496414,-0.2746539,-1.153869,-1.623012,-1.098517,-0.08518153,-1.6773,-1.848263,-0.8097097,0.4002863,0.6790676,66.16667,-0.3513723,-0.2328402,-0.354833,-0.4131351,-0.008792317
"4897",67389,170766,3033,"Enrico Schirinzi","1984-11-14 00:00:00",-0.7028981,-0.5294818,"2015-01-23",-1.56913,-2.247846,"left","medium","medium",0.7840345,-0.1137975,0.1947669,-0.06187987,0.9592694,0.008080936,0.5768519,0.4620453,0.04935782,-0.1022974,0.3987035,-0.08474743,-0.6575629,-1.086787,0.5144005,1.404423,1.339295,0.9709015,0.5218104,1.070012,-0.126641,-0.342648,-0.6340557,0.01281393,-0.2721957,0.2195152,0.3954725,49,-0.4667578,-0.1712946,-0.1002096,-0.0514433,-0.5712585
"4898",67393,138421,249,"Alain Schultz","1983-02-17 00:00:00",-1.144233,-0.2309206,"2014-11-14",-0.6274687,-1.265923,"right","high","low",-0.2797415,0.4577838,-1.006725,0.5977275,0.7170887,-0.1766377,-0.2534551,1.314587,0.5401317,0.1010873,-0.1093698,0.5188237,-0.149842,-0.9701094,0.5144005,0.5737946,-1.411158,0.5557164,-0.8187334,1.070012,-0.7948055,-1.475501,0.2353144,0.9754399,-0.003438754,0.4261107,0.09519527,46,-0.4667578,-0.1097491,-0.2275213,-0.5939809,-0.2337788
"4901",67401,168913,3942,"Goran Karanovic","1987-10-13 00:00:00",0.621108,0.9633241,"2015-05-29",-0.5751541,-1.047718,"right","high","medium",-0.8220587,0.6578373,0.2726414,-0.4527583,-0.4130883,0.06965381,-0.431378,-0.8167679,-0.3713055,0.05589073,0.6890311,1.22299,0.4304105,0.8578459,0.6118259,-0.001255793,-0.1098687,-0.3092526,0.1866744,-0.393588,-0.2278781,-0.342648,1.355836,-0.05136113,-0.2050065,-0.9684089,-0.8556825,25,-0.2359867,-0.4174768,-0.5458005,-0.2322892,-0.2337788
"4904",67850,175932,8998,"Ritchie De Laet","1988-11-28 00:00:00",0.621108,0.1422809,"2014-11-14",0.2749572,0.04330801,"right","high","medium",0.7840345,-0.6853789,0.6620137,-0.3183938,-1.523084,0.5006639,-1.498915,-0.9994555,-0.3362502,0.2366772,1.560014,1.42418,-0.07731039,0.3133486,-0.5085664,-0.06515028,0.6295004,0.2097288,0.4380264,-0.6863081,0.8452346,1.150658,0.1773564,-0.1155362,-2.019116,0.9942483,1.058585,70,-0.1782939,-0.1097491,-0.1002096,-0.2322892,-0.1775322
"4905",67890,180255,1742,"Christian Bruels","1988-09-30 00:00:00",-0.7028981,-0.3802012,"2014-09-18",0.5496086,0.04330801,"right","medium","medium",0.8466095,0.4006257,-0.2724799,0.7443069,0.9592694,0.8701011,1.644389,1.314587,0.9257397,0.5756518,0.761613,1.046948,0.9381314,0.1966706,0.4413314,0.7015835,-2.032228,0.3135251,-0.7349494,0.8358362,-0.91629,-0.857581,0.9308104,1.10379,0.7356429,-1.020058,-0.6554977,33,-0.5244506,-0.4790223,-0.03655377,-0.473417,-0.4025186
"4906",67896,155694,10024,"Steven De Petter","1985-11-22 00:00:00",-0.2615627,-0.00699972,"2015-03-13",-0.1566378,-0.7204101,"left","medium","medium",-0.09201633,0.4006257,1.129261,0.231279,-0.3121796,-0.7923664,-1.14307,0.5229411,0.3999106,0.03329242,0.03579398,-0.4619794,0.2128158,0.4300266,0.4413314,0.3821111,0.6590752,0.4865189,0.2704584,0.3089401,0.7237502,0.9961777,0.5251044,0.8470897,0.8028322,0.8393017,0.8458883,66,-0.3513723,-0.5405679,-0.2275213,-0.2925711,-0.06503893
"4907",67898,152356,5861,"Koen Persoons","1983-07-12 00:00:00",-0.7028981,-0.2309206,"2015-03-13",0.3141931,-0.2839997,"right","high","medium",-0.02944127,0.4577838,0.5285146,0.5977275,0.3538175,0.3159453,0.2803137,0.9492122,0.6102422,0.7112416,0.3261216,0.1415917,0.2128158,0.6633826,0.8066767,0.5737946,0.9843976,0.763309,0.3542424,0.6602042,0.9059769,1.150658,1.046726,0.9754399,0.06375049,0.5294085,0.8458883,67,-0.3513723,-0.1097491,-0.1638655,-0.2322892,-0.346272
"4911",67949,156920,8150,"Olivier Werner","1985-04-16 00:00:00",1.503779,1.411166,"2015-05-08",-0.470525,-1.102269,"right","medium","medium",-1.844118,-1.371276,-2.141467,-1.894122,-1.401993,-2.085397,-1.617531,-1.425727,-1.422964,-2.814094,-1.488426,-2.499032,-2.253257,-0.3867194,-2.189155,-1.662512,-0.08029395,-2.696567,0.01910648,-1.623012,-2.374103,-1.321021,-1.6773,-1.912438,-1.280034,-1.175004,-1.306098,25,3.075579,2.832128,3.146238,2.87826,3.084771
"4914",67957,152371,5747,"Kevin Geudens","1980-12-02 00:00:00",0.621108,-1.499806,"2014-09-18",-0.6274687,-1.265923,"left","medium","high",-0.02944127,-0.3995882,0.5952642,0.08469954,-0.3121796,-0.2997834,-0.5499933,-0.1469134,0.2596895,-0.3056822,-1.63359,-1.820014,0.1402843,-0.3867194,0.2221242,-0.3846227,-1.056261,0.763309,-0.8187334,0.2503961,0.7237502,0.9446844,0.003482374,0.5262144,-1.481602,0.736004,0.6457035,65,-0.005215602,-0.2328402,0.02710208,-0.473417,-0.06503893
"4915",67958,158375,7786,"Nana Asare","1986-07-11 00:00:00",-1.585569,-1.873007,"2015-05-15",0.3141931,-0.2839997,"left","high","high",0.8309658,0.1719931,0.1196737,0.5610826,0.7776338,0.7469554,0.8733901,0.7056287,0.7329357,0.5248056,0.8341949,0.59427,1.445852,0.7508911,1.391229,0.2862694,1.960365,1.437985,-0.7349494,0.7187482,0.6630079,1.234334,0.8148944,0.9754399,0.8028322,0.916775,0.9459806,66.625,-0.3513723,-0.5405679,-0.5458005,-0.2925711,-0.06503893
"4916",67959,170830,7263,"Maxime Biset","1986-03-26 00:00:00",1.945114,2.082929,"2014-09-18",-0.1566378,-0.7749614,"right","medium","medium",-1.030642,-0.4567463,0.9290119,-0.281749,-1.038722,-0.7307935,-1.083762,-0.2687051,0.1895789,-0.3056822,-2.577155,-0.8392113,-1.673005,-0.6200754,-2.189155,0.1904277,-2.919471,0.6249139,1.527218,0.2503961,0.1770701,0.9446844,-0.3442656,0.2695142,-1.078467,1.149195,0.8458883,69,-0.06290838,-0.2328402,-0.03655377,-0.1720072,-0.06503893
"4918",68114,170494,1282,"Bjorn Ruytinx","1980-08-18 00:00:00",0.1797726,1.411166,"2015-04-10",-0.7320978,-1.375026,"right","high","high",-0.42575,0.8578907,0.7955128,-0.06187987,0.5354531,-1.038658,-1.261685,-0.8167679,-0.5816371,-0.441272,-0.9803527,-1.040402,-1.431233,-0.4645047,-1.604602,1.127547,-0.6717893,0.6479798,1.77857,0.5431162,1.695626,-0.7031011,0.9887684,0.6545645,0.7356429,-1.3816,-0.2050819,45,-0.005215602,-0.4790223,-0.03655377,-0.4131351,-0.2337788
"4920",68120,180339,8030,"Nils Schouterden","1988-12-14 00:00:00",-1.144233,-0.2309206,"2015-05-15",-0.470525,-0.5567562,"left","medium","medium",0.9091846,-0.1137975,-0.8064763,0.01140984,0.2932723,0.3775182,0.8140825,0.9086149,0.6102422,0.1010873,0.9067769,1.122395,0.8655999,-0.3867194,0.8066767,0.1904277,0.4520518,-0.2746539,-0.8187334,0.4845722,-0.3696099,-0.4456346,0.1773564,-0.1155362,-0.070628,-0.7101645,-0.4052667,42,-0.4667578,-0.3559313,-0.4184888,-0.1720072,-0.4025186
"4923",68253,179784,1181,"Benedikt Hoewedes","1988-02-29 00:00:00",1.062443,0.9633241,"2015-05-22",2.197517,1.941693,"right","medium","medium",0.6588844,0.1719931,1.743356,0.8908863,-0.6149056,0.06965381,-0.8465315,0.2184618,0.5401317,0.6434467,-0.1819517,0.06614534,-0.004778833,1.946841,-0.2893592,0.06263869,1.339295,0.2097288,1.108298,-1.271748,1.209688,1.614097,-0.1703916,0.2181741,0.198129,1.82063,1.596581,84,-0.06290838,-0.5405679,-0.354833,-0.2925711,-0.4587652
"4928",68422,193241,9064,"Roberto Fernandez","1988-03-29 00:00:00",1.062443,0.5901227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4929",68436,188992,6638,"Marcelo Estigarribia","1987-09-21 00:00:00",-0.2615627,-1.051964,"2015-04-10",0.9105789,0.6651928,"left","high","medium",1.309665,-0.1709557,0.328266,0.8615704,1.443631,1.116393,1.229236,1.375483,0.8205739,0.7790365,0.6890311,1.273287,1.010663,0.8967386,0.7336077,0.4332267,-0.4351911,0.6249139,-0.2322455,0.9412154,0.8452346,0.4297514,1.2206,0.3978643,1.071589,0.4261107,0.8458883,68,-0.1782939,-0.1712946,0.02710208,-0.1117253,-0.5150118
"4931",68516,218654,8792,"Ramon Cardozo","1986-04-21 00:00:00",1.503779,1.112605,"2015-05-22",0.3141931,-0.2839997,"right","medium","low",-1.406093,1.372314,1.296134,-0.281749,0.4749079,0.3159453,-0.6686085,-0.5122886,-0.3713055,0.2366772,-0.6174432,-0.2356402,-0.5124997,0.3133486,-1.312326,1.08495,-0.3464668,-0.551444,1.35965,0.3674841,1.209688,-1.321021,1.162642,-0.5005866,1.138778,-1.175004,-1.556329,22,-0.4090651,-0.1712946,-0.4184888,-0.1720072,-0.5150118
"4932",68552,209523,2584,"Derlis Gonzalez","1994-03-20 00:00:00",-1.585569,-2.022288,"2015-05-22",0.5408895,1.93442,"right","high","medium",0.5476398,1.238945,-0.1389808,0.4430048,0.8112701,1.19849,0.398929,-0.9994555,0.2441094,0.7263071,1.213234,1.432563,1.510325,0.3133486,1.374992,0.5737946,0.5407761,0.4711416,-0.7721867,0.7772922,-0.6125789,-0.9090743,0.9114911,0.8470897,0.8252286,-0.7273808,-0.4163881,31.44444,-0.06290838,-0.04820352,-0.03655377,-0.1117253,-0.1775322
"4933",68732,176253,8754,"Rafal Grodzicki","1983-10-28 00:00:00",1.945114,NA,"2015-03-06",-0.6274687,-1.265923,"right","medium","high",-0.9680671,-1.428435,-0.6729772,-0.7764545,-0.8570864,-1.839105,-0.6093009,-0.6340803,0.9432673,-2.20394,-2.359409,-2.574478,-1.310347,0.4300266,-2.262224,0.06263869,-3.09692,1.316889,2.113706,-1.213204,1.452657,0.7387112,-1.561384,-1.719913,-0.070628,0.6327062,0.8458883,69,-0.005215602,-0.2943857,-0.1638655,-0.5939809,-0.06503893
"4935",68744,153144,2278,"Dariusz Pietrasiak","1980-02-12 00:00:00",0.621108,0.8140435,"2015-01-16",-0.9413559,-1.593231,"right","medium","medium",-1.218367,-1.371276,0.7955128,-0.9413563,-0.5543604,-1.100231,-0.9651467,-0.08601751,-0.3011949,-0.7124517,-2.504573,-2.725371,-2.470852,-1.903533,-1.02005,-1.279145,0.3633275,-0.3438514,0.8569463,-1.681556,-0.005156572,1.047671,-0.4601817,-1.591563,0.8700214,0.6843551,0.5956573,52,-0.3513723,0.01334203,-0.1002096,-0.473417,-0.2337788
"4937",68766,176207,8752,"Rafal Boguski","1984-06-09 00:00:00",-1.585569,-1.201244,"2015-05-01",-0.7844123,-1.429577,"right","high","high",-0.4048916,0.7435745,0.1280174,-0.1351696,1.640403,0.5622368,0.4582366,0.6447329,0.6102422,-0.3056822,-0.03678792,0.06614534,1.155726,0.6633826,1.245091,-1.087462,-0.6126397,0.002136207,-0.4835974,0.2503961,-1.766681,-0.2911547,0.6410204,1.10379,1.0044,-1.175004,-1.356145,25,-0.005215602,-0.04820352,-0.354833,-0.473417,-0.008792317
"4939",68773,176256,2478,"Dawid Nowak","1984-11-30 00:00:00",-0.7028981,-1.350525,"2014-09-18",-0.1566378,-0.7749614,"right","high","medium",-0.09201633,1.257998,0.6620137,-0.7947769,0.05109153,-0.05349193,-1.320993,-1.182143,-0.2310844,-0.3734771,1.051941,1.122395,0.9381314,0.4300266,0.9528149,0.5099001,1.25057,0.901704,0.1028905,0.7187482,-1.098517,-0.3941413,0.5830624,-0.8856369,1.340346,-1.175004,-1.306098,25,-0.005215602,-0.3559313,0.02710208,-0.1117253,-0.1212855
"4940",68782,170124,5931,"Krzysztof Nykiel","1982-08-08 00:00:00",0.621108,0.4408421,"2015-05-15",-1.255243,-1.920539,"right","medium","medium",0.5337342,-0.9140114,-0.6062277,-0.2084593,0.1116367,-0.2382105,0.2803137,-0.08601751,-0.09086328,-0.9836313,0.03579398,-0.386533,-0.149842,-2.020211,-0.2162901,-0.1290448,-0.1690182,1.455284,1.108298,0.01622005,0.420039,0.6872179,0.2932724,-0.3722364,0.3325075,0.5294085,0.5956573,52,-0.1782939,-0.2943857,-0.1638655,-0.4131351,-0.06503893
"4941",68786,190690,1127,"Bartlomiej Babiarz","1989-02-03 00:00:00",NA,NA,"2015-03-20",-1.294479,-1.22501,"right","medium","medium",0.5963093,0.0005187247,-0.2724799,0.3045687,0.5354531,-0.1150648,0.07273696,0.1575659,0.1895789,-0.2039898,-0.2908246,-0.197917,1.191992,-0.2700414,1.354695,-0.5763062,0.6295004,0.4865189,-2.703873,0.3089401,-0.2481255,0.3525115,0.4671464,0.349733,-0.003438754,0.736004,0.3954725,54,-0.005215602,-0.3559313,-0.354833,-0.5939809,-0.2900254
"4942",68796,185109,6461,"Maciej Sadlok","1989-06-29 00:00:00",0.621108,0.5901227,"2015-04-10",-0.6274687,-0.7749614,"left","medium","high",0.5963093,-0.2281138,0.5285146,-0.4283284,-0.9176316,-0.6076478,-0.6686085,-0.5122886,-0.3011949,-0.3056822,0.3261216,-0.009301044,-0.149842,-0.9701094,-0.7277736,0.1904277,0.7182247,0.9709015,0.1028905,0.6016602,0.7237502,0.6872179,-0.8079297,-0.2438863,0.4668859,0.8909506,0.5456111,58,-0.06290838,-0.5405679,-0.4821447,-0.2925711,-0.2337788
"4944",68813,176094,8682,"Przemyslaw Tyton","1987-01-04 00:00:00",1.945114,1.411166,"2015-01-09",1.151226,0.8070261,"right","medium","medium",-1.593818,-1.371276,-2.141467,-2.260571,-1.523084,-2.085397,-1.775684,-1.425727,-1.633295,-2.407325,-1.125517,-1.367336,-1.237815,0.6633826,-1.969948,-2.131072,0.7182247,-2.419777,0.1866744,-1.7401,-2.313361,-1.458336,-1.6773,-1.912438,-1.884738,-1.175004,-1.306098,25,3.764046,3.521438,3.464518,3.505192,3.590991
